Revenue,Expenses,Employee_Count,Market_Share,Advertising_Spend,Product_Count,Customer_Satisfaction,Debt,Profit_or_Loss
525293.1157261897,567482.4497408797,700.0,0.3799796817801474,35362.329506170616,80.0,7.377046767024968,310065.1277493956,Loss
286897.1122921057,43760.31117380213,3928.0,0.4929309496372198,2853.3731236115113,29.0,8.134586838605781,201136.736024904,Profit
351347.36521238595,448914.2781611818,1204.0,0.13437616700923985,31070.684829754045,91.0,2.540798570539361,328410.2973341543,Loss
531552.284161457,606999.6800783954,303.0,0.14452301558694974,26518.25903944637,95.0,4.277630616230537,383240.2432424209,Loss
698408.4251960347,368983.31003754254,2249.0,0.467990687267692,24680.570520914283,51.0,3.5251357448894662,61435.634330471,Profit
356357.61068012775,875200.934106669,3181.0,0.3050102893499651,18966.60291899873,59.0,7.4359197322034465,36693.59146832202,Loss
701925.7264139032,648384.1127309612,2863.0,0.09516745347097776,21591.659029877097,88.0,1.2046936529964385,338730.95614798873,Profit
961371.008730664,840989.7453107801,3920.0,0.0323863910716668,24367.81960371123,31.0,6.573048282975831,426666.5397188521,Profit
34311.586109391785,817562.6202422574,40.0,0.28615214729836974,15586.786010432694,9.0,8.812933419168463,239880.19152936924,Loss
172198.6589585114,122868.95806656178,4711.0,0.23175306573585247,46829.154185063555,70.0,1.3934365041037182,316265.8111200543,Profit
917108.4959485169,603423.1486957875,4887.0,0.22172625201395532,48285.076983712686,30.0,3.616247601800907,149049.64085544436,Profit
80854.01295474765,539035.0745130079,4157.0,0.4849395086144027,15695.2378022371,90.0,2.871539547747563,437257.0322385062,Loss
767396.2845445491,54073.50277669403,3982.0,0.13880998267989392,39155.8952155504,40.0,9.982864662485493,385751.0078033247,Profit
627738.4699505449,289508.9566472961,2867.0,0.2491153911553219,37829.322056425255,7.0,9.87061902612723,293591.07198893564,Profit
57223.895070383755,483447.77187879785,4455.0,0.11453856664642316,43903.537794701064,72.0,2.118896770538206,153299.7600908899,Loss
10720.190421051437,495598.2873490676,3600.0,0.16767668374705952,1188.4429066332734,59.0,2.7529325718751227,219029.72285144523,Loss
506979.1511186013,733599.4934279483,4863.0,0.38528775351500527,17567.78174279496,11.0,1.20666585866647,139730.01483891622,Loss
1261719.7154185926,5309355.453056415,723.0,0.10667724163836802,8104.4026579873735,3.0,6.096070978522251,215762.17945036368,Loss
873493.4036453048,422523.3062924727,619.0,0.3414773961484108,20152.054390295678,4.0,7.172591016857875,24891.805139487355,Profit
485966.91204225953,678003.6636614002,4038.0,0.07352577562954464,29205.777054789098,97.0,6.890572497636153,52823.005889542976,Loss
242099.52166894177,515946.52206085646,1514.0,0.10338064552404037,45533.596881683334,20.0,3.3399471814859094,108609.53261809208,Loss
176522.83353047803,795962.157353123,2632.0,0.02131572172826472,42141.087948286906,5.0,2.829689395542421,451998.61847787205,Loss
837414.8917832847,815391.9011953016,3241.0,0.3189276477460065,25452.09617947217,34.0,1.501663245083388,232701.24897249127,Profit
721551.3717247958,545927.0838010897,4968.0,0.49525703897172013,2151.604083289303,14.0,6.693950521988266,240286.79663347497,Profit
720783.1450640087,510080.35733156005,664.0,0.33167291742851046,15743.787393021916,13.0,3.2095026387180656,264357.8554175397,Profit
94453.68021312376,632645.6979647017,2949.0,0.4624274007717745,6223.894149596938,61.0,1.7984551410639436,250093.71070410102,Loss
628272.6222058281,654333.7922373641,160.0,0.26793987404592656,32881.020265816114,49.0,4.19061126946044,43104.222071081276,Loss
,,,,,,,,Profit
768241.6226960849,560532.3166599266,3616.0,0.46351115297496237,32791.31993831975,53.0,5.556190049937601,33739.46253487536,Profit
126975.11907313495,687718.17903812,3820.0,0.05224731706337237,14461.131448855023,24.0,2.3420651392204315,34814.59473284382,Loss
949786.5758604322,133983.44744988478,1827.0,0.30274417774632545,46055.92725479137,94.0,9.897259547345152,38610.8521749357,Profit
79037.02899033934,740218.9994477705,762.0,0.29200919795949054,29836.80608014217,63.0,4.020094808523894,448718.91594229464,Loss
561335.2723208505,282837.00814792013,1201.0,0.026244229378511473,30265.185067701448,75.0,5.274040558156141,109484.19279089067,Profit
945562.2089204899,797690.5356148806,4733.0,0.08653766731165244,40962.30843652348,9.0,6.369738445845239,33659.22049968595,Profit
824034.1613046171,122984.49080996533,3004.0,0.2806512424678739,4392.988425103727,63.0,8.655679654667342,1427.8300692380785,Profit
684020.704744291,8224.77946796472,2736.0,0.2538608097072857,11270.782541883465,56.0,9.531684676133604,306631.8405100401,Profit
857780.2281909147,19026.99646812249,3683.0,0.17847588172015805,29889.4915072133,77.0,4.30266728269203,308487.8926760576,Profit
676548.5021522928,193093.11509484897,3419.0,0.35188163596022304,30911.207360622582,77.0,4.811830024787153,132469.12421526358,Profit
64399.32661254444,106828.28853817057,1900.0,0.18651364117599128,23871.506828224723,96.0,2.3586596835464624,140033.45365356817,Loss
357363.22594053065,500751.95750999794,120.0,0.3867456930084401,39216.982418849315,71.0,2.7068393162741637,169095.3446413792,Loss
432851.303204805,406330.6506874985,986.0,0.4065262755818474,17935.549066565873,75.0,7.499959451481217,177047.56338108957,Profit
550913.4883704557,547417.2247057721,3777.0,0.3258432786712156,1550.4611777220903,42.0,4.917495455769128,388502.3029124413,Profit
237344.0345833942,177428.07905899512,1444.0,0.14670067283740032,17658.004649390718,1.0,8.580413048761564,469802.2144665603,Profit
882360.6956606045,679685.915409061,4286.0,0.4033024695799098,48328.14225407059,64.0,5.762312382961142,294104.7134565681,Profit
236413.65599527545,551369.6964938124,4472.0,0.1333757253861697,39172.74495723814,92.0,3.5443192650817705,196015.97696976314,Loss
661017.727786537,202968.9005196212,2231.0,0.1584746644559023,16594.325274424875,72.0,7.11377494055386,147396.80575183372,Profit
877841.3598962623,362037.8567525623,2143.0,0.30831468398349465,11900.019590639184,15.0,5.2548787147185125,414744.55440996995,Profit
,,,,,,,,Profit
144652.50536518623,613931.7527008128,1639.0,0.19193226976354566,10794.987727433514,22.0,4.346602015176567,216593.30922700482,Loss
951880.243197654,508292.8220436608,3734.0,0.29977995612942365,29429.71525239048,20.0,3.29212604236566,332650.0515381261,Profit
100997.41491356661,881221.0361645176,4536.0,0.1315144208815517,25890.066030938906,68.0,4.954950099024304,125277.56048214273,Loss
208066.56732745396,122981.22390974755,4763.0,0.39945944447080084,21710.78696650693,45.0,8.641480971488528,67281.68764010417,Profit
147850.66308288559,442009.75398165174,4369.0,0.49614279567311215,21872.106850263524,89.0,8.419662511734817,325896.0519065474,Loss
670247.8840974496,563511.138907576,4274.0,0.3522003066348333,35415.680007461284,80.0,9.041258205524182,299770.4567626322,Profit
809335.9740262848,894653.2216399006,4422.0,0.1664889509771648,6039.012725001864,40.0,8.646782354404163,309645.9731404571,Loss
245635.7036541159,490618.49260350445,2461.0,0.18089112927978762,20366.06587910767,46.0,3.9712319654525605,489107.3077837408,Loss
979456.004670363,400921.5488690856,222.0,0.024957475313659362,48450.684803637225,91.0,6.330096067723156,161499.1696014132,Profit
147851.3544623247,830451.2061925294,4073.0,0.3270070775238332,39129.81257615003,63.0,8.152318247402986,492910.03992364794,Loss
322709.82954278257,458212.8212528592,643.0,0.30401036904703455,2030.6203803592884,93.0,8.552003859407016,23428.475473083632,Loss
495406.1409663777,845608.6909156883,3019.0,0.47774842570969506,22905.764332015584,12.0,4.615808387605096,20206.555236544467,Loss
810759.113544377,676616.2905481292,1394.0,0.2070459222830826,6742.5147465190685,52.0,5.622329972830697,429326.7994239701,Profit
382777.1057345122,155261.3203663238,681.0,0.46713280833120346,24750.901133387157,7.0,3.616016683781491,160983.9298425799,Profit
188097.38591766937,154881.76958988202,2180.0,0.3825214527763541,6075.571541064038,88.0,7.280500361082424,178629.4406969986,Profit
470286.8948891839,289586.5228041888,1055.0,0.1511215280656784,20071.507410041337,55.0,7.046744912426868,25586.198258827353,Profit
481730.33637912286,65561.08227168354,3299.0,0.018052107778862708,27704.794921198765,5.0,6.313516227708225,1188.224561063822,Profit
26043.149115063792,490574.0601879506,2610.0,0.36606396799727187,18998.1265402668,47.0,6.645824529471182,316458.1984098749,Loss
30679.509897020147,774469.4035879448,886.0,0.25321039177370414,29350.221695065502,97.0,9.087877142493257,261347.25978631867,Loss
284862.41221225,363022.0424778435,403.0,0.4813094389232335,49267.36094756626,38.0,8.380466721424021,363865.87438035815,Loss
743808.612596037,585243.39175076,2581.0,0.020831522758866246,13043.545134545535,43.0,2.1233735862986025,113746.85166655734,Profit
,,,,,,,,Loss
219092.34211503537,178392.23508209118,242.0,0.3965233319354401,24094.92469268192,8.0,2.4543345351785657,131104.0060130358,Profit
121844.89038908765,325468.8877225316,4393.0,0.3969886218734509,40653.95431992708,86.0,2.335567068158228,223956.14586986112,Loss
287717.00570163317,27365.870640515313,3579.0,0.3393091424096811,16429.227009499704,50.0,5.043069460430996,184079.5505981706,Profit
486624.82829326874,212545.1222294606,2433.0,0.20324251370310087,32262.707576753546,78.0,5.3699206518153,427592.4022779837,Profit
102445.67635599087,702580.4473164716,4819.0,0.042948922149806786,34954.96541876837,9.0,1.9369623005729282,410506.76514837233,Loss
24784.595443751587,592648.2520292922,841.0,0.15786194588810798,48807.34187477817,13.0,5.606301546038985,220849.63786675516,Loss
136033.97150346107,706508.4334019802,96.0,0.3290646689767294,8411.97180221391,50.0,2.588474483238643,178722.0959632186,Loss
740599.7325179261,385655.6033132332,1918.0,0.38781886695716755,49916.24653988223,96.0,5.955794395888178,392729.50477945775,Profit
471646.6400078551,663391.9990776228,2227.0,0.41051629450808086,36339.27373005604,78.0,8.488955189438537,106928.54677014501,Loss
450715.5726170607,541603.5921657041,1244.0,0.38929980780786305,23360.563016458098,35.0,1.7735463004687615,470469.4096795138,Loss
29555.09876213756,298934.37714114576,502.0,0.16865796181774081,13914.598505236585,25.0,4.593270250633202,158984.27195333785,Loss
713835.0358188732,374101.34523760754,1991.0,0.3501036221534699,31806.395648597987,61.0,3.1033681164864433,231692.0605188328,Profit
209889.80046637752,489490.77313321794,31.0,0.4848485901569678,7947.8565849937795,31.0,6.171863691479011,404151.3368572059,Loss
99956.85419869167,861009.1370707836,3887.0,0.07688578995141503,47392.12272801958,49.0,9.041671070500366,397575.72192902496,Loss
843612.575411216,838569.078547198,4137.0,0.3683670774249934,10036.831766575218,43.0,2.7754511730992295,346566.5361802808,Loss
490751.8761563946,887897.2880539144,3392.0,0.21089070105984054,38940.867433232575,45.0,7.0867422566138165,57904.98589409326,Loss
751443.7505051432,19688.494564836757,354.0,0.12024688812718631,17912.17640928158,84.0,1.8378451709991062,121088.71072128607,Profit
823666.0471417424,646875.951885623,1170.0,0.16682084250059087,11576.433135737414,7.0,5.912169229203432,356772.87262006605,Profit
964970.8051305325,805716.6289151497,493.0,0.09157128829288895,40624.595746593375,74.0,7.084673621292623,429701.7030184055,Profit
627462.5030801359,666660.6349183732,4027.0,0.40951776278860197,44504.0233754317,6.0,7.038053126942066,84104.00778959431,Loss
77595.25417087704,377678.72653211915,1838.0,0.1998561081035436,1275.4348391496267,89.0,7.644204804068982,494590.83985647326,Loss
562111.323358787,653688.6034495443,1894.0,0.4694334812078147,48733.42334072509,50.0,4.756364196471952,310604.0525482788,Loss
514427.4118321514,402499.2893459395,3509.0,0.4835291671695687,21674.03978600305,70.0,7.8402351246459006,410611.0555241862,Profit
,,,,,,,,Loss
313239.03975718684,703413.9878197131,325.0,0.08629858829484682,23209.018014858448,54.0,3.90626982973839,53614.892850901706,Loss
418056.2201848213,759657.1143351659,4872.0,0.1797291684057389,6809.8354969344355,17.0,3.8975963214645635,171313.87600177177,Loss
169365.57735796587,656581.8430707863,1886.0,0.16208858109131521,13680.292559400466,86.0,2.5810403764883176,229208.76848660575,Loss
18674.026760027802,148216.86297126458,2645.0,0.4621125374475441,28318.02048766256,87.0,7.4851880627619245,130031.49161370925,Loss
759408.4551085916,842968.6672600177,2339.0,0.052372856666672955,18600.675587776524,29.0,2.4186460788185937,341196.3371353455,Loss
853118.0673933523,195983.93431921216,4140.0,0.2984215544454851,12164.361134132494,64.0,6.7259150856310805,280719.0032311332,Profit
236810.63510366596,325023.978416735,1623.0,0.24783251709781115,10627.642390358225,71.0,6.988252048311328,490469.6728744117,Loss
13762.334692185652,389051.91318579536,4480.0,0.48837207487015744,32192.87430620859,99.0,3.5797142193442415,91358.19662975919,Loss
891037.5779618806,642609.7287831065,2110.0,0.48201681634616966,45574.7666755478,20.0,5.397664035296222,280580.43870772823,Profit
142620.38182497775,632606.6825087555,818.0,0.21775931431442416,3764.829645335242,26.0,7.038305004097907,450065.78041100025,Loss
409197.1149450612,865743.3998234706,4621.0,0.2262732763897155,12967.037079134663,93.0,1.001576343579445,19783.147497144106,Loss
,,,,,,,,Profit
1726187.8657839913,4084029.4568024585,2348.0,0.3966943494231306,49380.05324759379,7.0,4.41674119685381,106500.17791272586,Loss
,,,,,,,,Profit
919356.6692054285,606943.5535399199,1906.0,0.0669119814642355,3578.5656296071597,5.0,5.1781310596654695,332704.50836284156,Profit
518586.1004155139,195662.62752435208,2710.0,0.35529946733682005,9764.306034448044,77.0,5.562847544298664,136465.76120000798,Profit
973183.2628969295,781764.3879525244,1148.0,0.018176513447631597,18035.66548739662,6.0,6.977108049590144,494919.1573627588,Profit
,,,,,,,,Loss
850017.330362128,288571.974204774,1912.0,0.07306105487132471,9931.543663377804,33.0,4.891461126209187,165504.7198725471,Profit
264338.9980385938,666728.88934442,1636.0,0.3952309337299772,14409.055338853785,43.0,9.769407301210718,337575.91747619834,Loss
258036.09244706883,481856.66886710306,1594.0,0.37242283972517454,19266.023183908528,59.0,8.31088861869665,283752.82217587234,Loss
126514.54141534526,326554.82337859826,3468.0,0.09930754645622819,20200.37878197716,33.0,7.315861293175674,412239.0678030281,Loss
864996.6766180447,176147.70736784535,4378.0,0.38089702684658416,25469.4793584288,83.0,5.324838939108452,334652.392943645,Profit
727808.1439611055,648691.2444191971,4770.0,0.3972129850619225,46483.55524105397,61.0,4.116790998078977,289090.4099829678,Profit
348240.2652640829,147075.03793649847,1415.0,0.4635254364294985,49674.112395509816,18.0,6.3271166465548605,167759.4998696475,Profit
355922.6414701702,256170.57544937183,3303.0,0.3649778839077063,1966.00244711742,14.0,5.015904824698128,147913.3229859959,Profit
846346.6656751152,828052.3248457242,2048.0,0.43512457333081656,25194.65539177107,21.0,5.199307788005277,48979.60413175445,Profit
928305.9205269885,459986.2956213228,1254.0,0.3223650716928449,37851.95203801718,39.0,2.9944254805958197,201473.79413929328,Profit
606401.651776462,769405.7204747696,208.0,0.316503020766338,4591.447439323045,34.0,8.12146748297732,394582.4236205862,Loss
412770.96101200744,691951.9217655336,4092.0,0.34091854612182176,47118.23106547239,31.0,8.119689632873815,142253.31470373654,Loss
,,,,,,,,Loss
1352993.646456114,2001318.8697432834,3294.0,0.12200114629812454,11211.251746903066,7.0,3.602091462855534,400678.3428758743,Loss
150369.94437123934,94420.1344293347,1340.0,0.212524200522305,39501.5221483164,85.0,3.5024554953308256,498815.23359047814,Profit
284035.31108934607,864761.9188055284,3806.0,0.3007612071005624,29491.827674431366,71.0,2.4638289686469124,362900.3894852666,Loss
264461.504645999,295607.66005484556,4483.0,0.3481026167499331,2661.1010740143693,1.0,8.72399336016975,24616.326556002765,Loss
547452.8313626826,607437.6788723728,3354.0,0.23378477482912358,15567.813721821252,86.0,3.3902382004813196,296710.5539196749,Loss
944658.8816870409,658616.9241064835,992.0,0.1717541119817916,13905.418028490078,22.0,7.287901153397,150888.0251973937,Profit
863044.4116478286,181926.32151630384,3142.0,0.1309766203902191,44106.19224980447,87.0,1.8969516297911468,474264.78292129247,Profit
514071.3737021079,625953.6080316266,4452.0,0.09976751327472491,44977.53885761598,92.0,7.61843549322476,356034.4176624176,Loss
27125.277189761833,13333.430261515676,3608.0,0.24342126286112323,2688.881545180627,63.0,2.3257557740414962,391377.8183602618,Profit
77714.91421158078,379291.56440491724,2609.0,0.3561315182326357,37329.17359510779,62.0,2.429273638491734,280675.8911401008,Loss
861747.3980442189,318614.3154225305,1354.0,0.41662560598548093,6872.810802016311,46.0,8.483783846147718,483487.84096785,Profit
290793.7263255459,839868.3059069876,4850.0,0.17920287218961084,39755.267951594695,57.0,3.6182739761479272,85317.69788006494,Loss
324909.5135267744,887492.4826865491,2475.0,0.30947049135208843,42434.9140906115,94.0,2.5514758895902245,194646.29115987598,Loss
148379.6816206823,262704.13731168595,4938.0,0.2440769309555878,3903.2399577294655,45.0,5.832034663276726,250024.21485302362,Loss
230882.2812318624,550953.0010816844,3321.0,0.4834684664514253,16986.759084516707,74.0,1.6737283237697658,276698.2097971537,Loss
254716.28682944205,671971.3703979283,3143.0,0.4423725085374818,19605.023727398813,76.0,7.393801582599584,388184.1745566924,Loss
417972.53062030085,176035.93285320775,4838.0,0.442313990522092,47802.282571617405,80.0,8.572104442541278,364254.2411018304,Profit
626914.0563651214,619516.3847010065,438.0,0.2938085342544344,19175.026289768528,85.0,3.2356223178423367,27371.495520411238,Profit
3596245.2286692373,2356419.7253670706,2308.0,0.22404796891807724,13543.84739639529,13.0,7.281987939674891,361868.80013963784,Profit
,,,,,,,,Profit
190081.09596777183,766355.127403524,2607.0,0.08822969596276269,8785.776049781012,37.0,5.302207704248467,208044.49593716313,Loss
65825.80993680356,454718.84102684096,586.0,0.4426566421777665,31629.18389097006,94.0,9.567532319508691,225092.35858404153,Loss
354757.97296215774,270782.6168191601,3272.0,0.1429040540848267,23470.15301740706,90.0,5.8425593539687855,346785.15703114495,Profit
71866.54912870273,367203.1945094463,559.0,0.4151805539534753,36840.50631774726,14.0,4.697040780604313,340653.45013756066,Loss
306722.9364346259,374787.90416207607,4872.0,0.15626550889283433,29362.196222043593,37.0,1.0527539694390353,189241.79199262598,Loss
839222.8005370011,694180.7811592404,4562.0,0.26578957825964494,9652.54119620389,89.0,3.303321871777863,406617.4108672615,Profit
373261.53477000876,798648.4849955349,1302.0,0.38841540123052753,46931.464242062204,91.0,4.856357322160318,60742.18274582499,Loss
201329.14790436052,430718.22350199526,2301.0,0.20293206485300738,22990.266615834604,14.0,4.396837763744164,116359.80477283565,Loss
903046.8679866948,293983.13116448064,4385.0,0.18542184994811162,37483.533550625994,66.0,4.9506206507545265,212347.89435038125,Profit
642955.8489191324,655901.8637698477,813.0,0.44505737974680487,27065.138721298194,66.0,1.2128380076960117,109426.83186802705,Loss
988369.2835278304,815253.5771369134,3229.0,0.04376540647277878,43398.30230660574,33.0,5.781182474775262,463792.1561345888,Profit
307248.90525695623,107106.14513660001,1142.0,0.42235179866727257,17514.242427968926,2.0,3.2621162147903497,463899.36128692544,Profit
208365.38302147083,718146.5797749709,3522.0,0.46481724143439407,32304.321812558752,98.0,4.605405931561234,85303.30473175984,Loss
304960.880296437,503668.78158018517,2506.0,0.2859488686605434,4889.926274214495,53.0,8.97774719914808,206619.07529061506,Loss
,,,,,,,,Profit
160013.24370236564,465123.9215118087,4204.0,0.4321094193267716,42333.35003720411,55.0,4.58170547086449,9709.142205334309,Loss
248667.52256421008,777005.3284842783,1588.0,0.2234086590780111,41100.47921201459,45.0,1.4865261323954713,21646.68784396184,Loss
704616.6293735987,501263.1894100401,861.0,0.4406060810202513,18605.37614595131,37.0,9.000091871493895,421464.2039526902,Profit
740620.4270639231,134669.6245700168,1137.0,0.19240805849972953,34124.67327136109,27.0,4.590927750724368,191088.13035300028,Profit
959252.925754016,9426.464981611156,3274.0,0.16017099425837478,41620.25835169613,90.0,5.3159238402055555,365373.0900776374,Profit
980350.1600659215,559912.2952383086,4732.0,0.4917682652412386,8048.85573815471,52.0,1.7712567057557214,309103.2356677712,Profit
666895.8078274635,534939.7402427068,4151.0,0.025262518358131113,49252.100297693396,86.0,7.232870952962817,347159.9474320211,Profit
369166.6747143273,193150.35285359347,583.0,0.1665847904687545,44406.72879517802,47.0,7.409087864941973,98698.5571610765,Profit
,,,,,,,,Loss
444875.0337164711,781645.4300018189,1231.0,0.16233329413841033,27618.202664398912,7.0,8.999935627286192,323158.07524904836,Loss
393504.19706354494,724739.7959350781,4003.0,0.14825981668366878,44851.382622351804,13.0,1.4377060066546015,276082.19572219346,Loss
344862.7733581841,843245.093604878,4134.0,0.19163355634126406,37227.26482421577,48.0,3.767864674994115,472345.9819454197,Loss
176221.32412025725,458463.638529054,4274.0,0.20504988948317204,29651.09469082771,28.0,2.8616657176745086,8143.3574566935895,Loss
372497.4470885001,633564.2968603928,1560.0,0.045085994690183595,44687.85690368325,45.0,7.281159114271778,107346.301163672,Loss
969537.4369865134,814497.8215916648,643.0,0.3898685650993967,11320.355934594065,56.0,2.842011865164058,36813.26129433504,Profit
883334.7796438325,413342.01731589745,878.0,0.09244095324963715,12974.351265735364,92.0,7.3245271613811616,481728.5420663688,Profit
,,,,,,,,Profit
200877.9208436587,463947.05407211895,1370.0,0.2992857880546633,4287.727435385352,35.0,8.04913886341427,370160.09050790354,Loss
879878.0949871049,885010.7079024321,4901.0,0.33761088207239215,3261.78278584584,55.0,1.2524680467746419,72829.59651263093,Profit
318747.3396368664,396678.2197554075,3646.0,0.3825367904589557,39805.16523237226,97.0,9.374622975106465,26091.986982232807,Loss
550257.7217682719,288743.49743849365,2355.0,0.053014316436318876,21285.840633358894,37.0,7.431726494048801,95492.67139116008,Profit
912676.8399025182,568520.023177186,4005.0,0.09414524391259625,45896.53130151304,9.0,8.315087797511524,138099.26784635606,Profit
341343.2045151028,256222.6597417567,1488.0,0.09933553093367488,15733.795650368005,3.0,6.8117105302434995,229138.06532755264,Profit
914209.3064270293,772522.3901089277,3554.0,0.30088373512232747,15074.359735977645,2.0,5.762108555267259,11112.8029132207,Profit
242777.0743292369,803552.229548015,2023.0,0.4459634926715835,47903.62802417891,58.0,6.802101795927566,308637.67020498763,Loss
929416.0727919737,313838.0098531006,3158.0,0.35614925431392597,28134.620707384387,22.0,4.241197781788493,328127.0202818137,Profit
365078.81752444577,325740.93677715125,667.0,0.1642066388270376,31071.726989133924,85.0,5.120337716812019,145463.4853341891,Profit
380855.19672926853,82530.54359350805,254.0,0.4280484908907952,45005.790911918746,24.0,7.411875281262844,132427.69541973338,Profit
557477.8424292556,234020.80472006358,3505.0,0.3381988684641556,19660.164489993887,78.0,7.008804421531737,95197.11198181985,Profit
353556.2082638008,65770.17850381069,3774.0,0.3473390519640877,13145.208037374689,54.0,6.341802331712218,107599.66194953297,Profit
455482.58780262596,682722.996091122,145.0,0.47910646878402285,28982.53508929649,97.0,1.4429250472217117,325169.3655199392,Loss
506310.73539222416,166385.475715532,214.0,0.4756786742325045,21091.06546150475,17.0,3.5901474839015166,302885.28728805506,Profit
496109.3530941506,75647.79475843658,893.0,0.19897961813096948,9015.923165726672,58.0,6.431211278323251,457436.15513577964,Profit
961498.360859482,152069.3095313062,3742.0,0.32155914834901783,6811.451655914558,58.0,5.172588926584999,413745.97483332024,Profit
288970.5682722355,342713.282299909,4661.0,0.1089899452731502,36547.47818186361,21.0,4.042743572779053,287988.1855775859,Loss
291733.7840375111,383131.5768798841,894.0,0.21183700443804268,2675.9939678546493,77.0,7.45322653542842,83692.17394609757,Loss
839542.4730260922,809227.9215594246,992.0,0.14397236062679086,26849.606802492723,63.0,4.483267287683655,161784.75847558642,Profit
398088.75343091314,255251.63990061416,2454.0,0.19000882569847044,17152.777258214992,63.0,9.175735399054144,238002.00939875987,Profit
82465.17247140393,647365.6897400343,1230.0,0.34094911820681645,8394.539799399558,44.0,5.785249553574953,210349.39077765058,Loss
486441.4393051531,805944.7637489728,715.0,0.11302013688703746,44642.6754017718,40.0,5.351581973507264,32206.652595159147,Loss
554726.6253020266,771747.0344199637,3911.0,0.0983611998120891,37286.51599907393,75.0,4.03476352269035,179116.70554686614,Loss
621515.807305986,183077.35386678082,2616.0,0.19587581780094293,38881.84382363579,66.0,2.2080850572865405,93837.67866827741,Profit
242742.32614998549,255349.4012516314,2283.0,0.05808758826321323,22358.504085164997,92.0,1.086468810087934,287444.2927822134,Loss
973526.8444332514,53730.59332474272,1035.0,0.40880793500517176,32769.02076965767,67.0,7.092016829254213,465222.758399198,Profit
739648.0889795014,437545.174490931,3293.0,0.4796643101798759,5436.617441279514,79.0,1.5883754700342412,69919.1327026809,Profit
722939.2922777432,367725.0203550374,2001.0,0.40265500737774745,7824.544931902863,46.0,3.9253392401592015,430567.1666391134,Profit
874143.7391872738,493046.86234076135,1326.0,0.27038995006031846,16805.875551895748,24.0,8.880716273709481,131060.54950806462,Profit
35866.288919446706,414800.37070425693,3161.0,0.340326952996161,23431.026321499186,72.0,5.302756191755863,344468.00691695226,Loss
617010.8064823009,663540.4290937573,128.0,0.40473340779862876,5597.121532934055,70.0,8.950302179578223,303690.37174274726,Loss
819658.539805385,604503.5439077456,4703.0,0.04343191514377431,28683.733875926584,96.0,1.5536729971808356,109075.57422159375,Profit
,,,,,,,,Loss
758584.2570149229,38869.771441404,4113.0,0.08045241235317765,38953.3421744494,99.0,9.383364079221234,273374.9482219511,Profit
989800.2776374291,312704.1232325831,1918.0,0.05446406184955372,1022.9903000783863,77.0,9.222613585244998,455945.63935017824,Profit
597476.2461450833,295142.6683762857,4095.0,0.3818967990501528,43437.84518725404,92.0,4.0286768681275795,92146.34162823993,Profit
430445.4659896624,84975.41394748059,436.0,0.4304547178528662,36896.37909981729,4.0,1.8560302360587042,171857.9832149263,Profit
459072.2814235734,277290.08587100054,2659.0,0.05105995836185322,27762.449512102816,31.0,9.235653982869607,497197.30219046806,Profit
682685.968767892,888692.0539688974,2336.0,0.09761288821264938,37139.14649622562,65.0,2.4162333307932236,394801.77487477456,Loss
574256.2038614388,740020.0528437062,649.0,0.1182023623707087,18864.412356440123,30.0,5.914016388251024,192107.89700034985,Loss
789694.5341601633,722466.2724963289,1213.0,0.4299070178397806,8966.7249891973,72.0,4.667091474959999,71096.72289602553,Profit
427421.18643248413,759757.4727646539,4710.0,0.4576487927617387,1446.4569541311919,40.0,9.620694434143878,250370.6175148682,Loss
423151.40472245123,779220.7081187724,3775.0,0.3848377871462333,27879.2057937254,14.0,4.74346656856989,291887.00305854646,Loss
748505.7227588472,296193.27710335376,2773.0,0.40022461026095896,15305.179836668101,44.0,4.332794127335573,129172.88197764964,Profit
649063.4845282561,293423.4673879718,2275.0,0.17791768515736564,11421.770371070965,92.0,6.2812313819597385,356011.3902158013,Profit
780317.0527230661,306121.57990297856,155.0,0.21007421449498948,43483.47659060343,34.0,5.749755715113235,270521.93828627095,Profit
888292.0871676633,737597.7515163246,3140.0,0.1474397412486981,36533.22186989616,39.0,5.06915040591848,183503.33241530386,Profit
270771.7860628114,718595.1464553304,1066.0,0.4796062616717442,49518.601918570435,4.0,5.523306591074656,144826.16671007502,Loss
321885.5125512438,20128.004281005153,1467.0,0.36655164519692035,33416.67029226801,88.0,1.8860273299832415,142480.03870319985,Profit
531681.2342220864,854513.7565121822,3798.0,0.17725941624475153,44872.94301383922,27.0,9.414233120656357,394913.5079666991,Loss
931148.2628999078,260581.52815097797,1617.0,0.0764809021662854,6798.469213850664,42.0,3.2532286955995287,249095.43337456658,Profit
836341.0208156278,565395.4423767353,1083.0,0.10545675639468971,36415.37776858991,11.0,6.131233566699513,141467.81545567245,Profit
473761.26206477376,577723.8754135661,2379.0,0.11000097333063244,5224.9984206736235,87.0,1.3193050149520371,394228.3934384012,Loss
577387.6988880965,106478.83844081406,1532.0,0.3112574407781651,5633.953112003642,32.0,3.661024375302898,10905.11525830079,Profit
715187.0223948612,627695.732107844,3164.0,0.45244860729201675,43033.93862754457,50.0,7.198316053253934,497675.6668457448,Profit
527453.2843426052,482553.16693502344,545.0,0.4356520976185404,18644.178055989018,53.0,5.116274474868969,444347.12223432446,Profit
107464.23371973124,551760.3251310843,3089.0,0.04416158840134758,16505.192720966115,4.0,7.571497922343363,371481.1921501343,Loss
